,id,date,city,state,type,ideology,subideology,group,description,image
4073,63620,1/29/2024,Camden,NJ,Antisemitic Incident:Vandalism,,,,"A swastika was drawn on a Jewish Rutgers University student's dorm room, and the student's mezuzah was taken. Two days later, the student's room was vandalized with, ""CUNT. Go Home. Kill you! Fuck you Jews [sic].""",
4074,63629,1/29/2024,Staten Island,NY,Antisemitic Incident:Vandalism,,,,"A sticker reading ""Palestine will be free"" was found on the sign by the front door of a Jewish community center.",
4075,63745,1/29/2024,Suffern,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that included a swastika and ""Jews Bigk"" was located at a business establishment.",
4076,63799,1/29/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A student posted an antisemitic caricature to a high school class's Snapchat group.,
4077,63803,1/29/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,,"Antisemitic fliers were distributed in a residential area that blamed Jews for the slave trade and ""mass immigration from the third world."" The fliers also called circumcision ""child abuse"" and called for a boycott of Israel.",
4078,63820,1/29/2024,Chicago,IL,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Handwritten signs were left on parked cars that promoted the antisemitic Goyim Defense League.,
4079,63842,1/29/2024,Southfield,MI,Antisemitic Incident:Harassment,,,,"A synagogue received a phone call from an individual who threatened to, ""Kill all you Jews.""",
4080,63844,1/29/2024,Montclair,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in the bathroom of a middle school.,
4081,63916,1/29/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish organization received an email bomb threat that read: ""Death to the Zionist Jews,"" ""kill all the Jewish rats"" and ""May Hamas kill all Zionists.""",
4082,64111,1/29/2024,Newbury Park,CA,Antisemitic Incident:Harassment,,,,"An individual protested in front of a synagogue, making anti-Israel statements and claiming that God does not tolerate people ""with innocent blood on their hands.""",
4083,64908,1/29/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,Hebrew Union College received a threatening antisemitic email.,
4084,65008,1/29/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the Auraria Campus of the University of Colorado, Denver; Community College of Denver; and Metropolitan State University of Denver, protesters held signs with messages that included: ""Victory to the Palestinian Resistance.""",
4085,66493,1/29/2024,Mobile,AL,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, hung multiple banners from overpasses with messages that read: ""Reclaim America,"" ""No Zionists in government,"" ""Life, liberty, victory"" and ""For our posterity.""",
4086,63575,1/28/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,"An individual armed with a knife attacked a Jewish man while calling the victim a ""faggot"" and ""fake Jew"" and stealing his yarmulke.",
4087,63622,1/28/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at a subway station.,
4088,63720,1/28/2024,San Luis Obispo,CA,Antisemitic Incident:Harassment,,,National Socialist Front,"Individuals associated with the National Socialist Front, a white supremacist group, distributed antisemitic, racist and xenophobic fliers.",
4089,63769,1/28/2024,Palo Alto,CA,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on a sidewalk at a public park.,
4090,63796,1/28/2024,Washington,DC,Antisemitic Incident:Harassment,,,,An individual yelled antisemitic language in a public area.,
4091,63854,1/28/2024,Bronx,NY,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""Free Palestine. Fuck the Jews"" at a Jewish person.",
4092,64486,1/28/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish charity organization received an antisemitic phone call from an individual who stated, ""Jews are a huge stain on the planet.""",
4093,64501,1/28/2024,Staten Island,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a sidewalk near a synagogue.,
4094,66148,1/28/2024,Baton Rouge,LA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""To ourselves and our posterity,"" ""American by blood,"" ""No Zionists in government, we serve one nation"" and ""United we stand.""",
4095,66162,1/28/2024,Downers Grove,IL,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"Approximately three individuals associated with Windy City Nationalists, a white supremacist group, held a demonstration. Individuals carried a banner that read: ""No More White Blood for Israel."" The group also passed out fliers that read: ""Mass Migration is White Genocide,"" ""Liberate All Our Nations, End the Zionist Occupations” and advertised the group’s social media.",
4096,66665,1/28/2024,Washington,DC,Antisemitic Incident:Assault,,,,"A rabbi was assaulted by a Lyft driver who said he doesn't like the ""energy of people like [him].""",
4097,63461,1/27/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"""Free Gaza"" was spray-painted in multiple locations in front of a synagogue.",
4098,63489,1/27/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"An Uber driver allegedly made antisemitic comments to a visibly Jewish person, including: ""Get out of my way Jew.""",
4099,63499,1/27/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"A Jewish individual received a phone call from a person who stated, ""Israel is being tried for war crimes right now and committing genocide in Gaza"" and called the victim ""Zionist pig.""",
4100,63506,1/27/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,A Holocaust remembrance event was disrupted by a protester who held antisemitic and anti-Israel signs.,
4101,63525,1/27/2024,Milwaukee,WI,Antisemitic Incident:Harassment,,,,Antisemitic and anti-Zionist comments were left on a Facebook post of a Jewish museum.,
4102,63532,1/27/2024,Virginia Beach,VA,Antisemitic Incident:Harassment,,,,"Anti-Israel comments, including an image of an individual stepping on an Israeli flag, were left in response to a Jewish organization's Facebook post about challah.",
4103,63571,1/27/2024,Camden,NJ,Antisemitic Incident:Vandalism,,,,"""Kike"" was carved into a tree in a public area.",
4104,63578,1/27/2024,Medina,WA,Antisemitic Incident:Vandalism,,,,"""Kill all Jews"" was written in multiple places on a bike path.",
4105,63585,1/27/2024,Imperial Beach,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers that read: ""Every single aspect of the media is Jewish.""",
4106,63614,1/27/2024,Martinsburg,WV,Antisemitic Incident:Harassment,,,,"Fliers reading: ""From the river to the sea"" were posted on street lamps.",
4107,63628,1/27/2024,Napa,CA,Antisemitic Incident:Harassment,,,,"A sign was displayed in an individual's yard that read: ""AG Merrick Garland, a Jew, weaponized the Justice Department.""",
4108,63691,1/27/2024,West Hempstead,NY,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
4109,63710,1/27/2024,Hoffman Estates,IL,Antisemitic Incident:Harassment,,,,"A billboard on I-90 displayed the message: ""Let's be clear: Zionism is your problem too.""",
4110,63736,1/27/2024,Sturgis,MI,Antisemitic Incident:Harassment,,,,"After appearing on a news segment about Holocaust education, an individual received an email that read: ""U r a typical Jew. Greedy...Stop trying to act like you care about the holocaust or what not.""",
4111,63746,1/27/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""I hope there’s another Holocaust you fucking Jews"" at a group of visibly Jewish people.",
4112,63756,1/27/2024,West Hempstead,NY,Antisemitic Incident:Harassment,,,,A Jewish school received an antisemitic bomb threat.,
4113,63866,1/27/2024,Fullerton,CA,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
4114,64619,1/27/2024,Louisville,KY,Antisemitic Incident:Harassment,,,,"A Jewish Federation received an email that read: ""Your not the real Jews [sic]"" and, ""you people have lied for so long. you have stolen the identity of the black people. You say fight anti semitism against Jewish people. To be semetic you must be of the indigenous people of the earth. Which your not. The real root word anti semite is to be anti black. Nobody is falling for your lies anymore [sic].""",
4115,65007,1/27/2024,Yellow Springs,OH,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Antioch College, protesters held signs with messages that included: ""From the river to the sea.""",
4116,66664,1/27/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An art gallery was vandalized with: ""Intifada.""",
4117,63536,1/26/2024,Columbus,OH,Antisemitic Incident:Vandalism,,,,A mezuzah was torn from the doorframe of a Jewish Ohio State University student.,
4118,63545,1/26/2024,Spokane,WA,Antisemitic Incident:Vandalism,,,,"""Fuck Zionism"" was spray-painted on a sign that read ""God bless Israel"" at a church.",
4119,63595,1/26/2024,Albuquerque,NM,Antisemitic Incident:Harassment,,,,"Two students blocked a Jewish classmate from exiting school and stated: ""Heil Hitler.""",
4120,63672,1/26/2024,Morton Grove,IL,Antisemitic Incident:Harassment,,,,"A Jewish child received a text message that read: ""America is waking up to the myth of the holocaust and the reality of Jewish supremacy and white replacement...The jews have overplayed their hand.""",
4121,63697,1/26/2024,Macon,GA,Antisemitic Incident:Harassment,,,,"A rabbi received a postcard that read: ""Is there a child rape, torture, and murder tunnel under your house? We have the Zyklon B. Use code 'GASTHEJEWS' for 10% off.""",
4122,63706,1/26/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Members of the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,
4123,63753,1/26/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,A middle school student performed a Nazi salute at a Jewish classmate.,
4124,63853,1/26/2024,Dresher,PA,Antisemitic Incident:Vandalism,,,,"A sticker reading, ""Boycott Israeli Apartheid"" was placed on a pro-Israel sign at a synagogue.",
4125,63898,1/26/2024,Philadelphia,PA,Antisemitic Incident:Harassment,,,,"An individual shouted, ""Ceasefire now!"" during services at a synagogue.",
4126,64489,1/26/2024,Port Washington,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a middle school.,
4127,64737,1/26/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti and racist messages were found spray-painted on a school's basketball court.,
4128,65002,1/26/2024,Portland,OR,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Portland State University, protesters chanted, ""From the river to the sea. Palestine will be free.""",
4129,65003,1/26/2024,Medford,MA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Tufts University, a speaker stated, ""Let us remind you that the United Nations and the framework of international law are two colonial institutions that will never liberate Palestine. Palestinian liberation will come by the Palestinian resistance.""",
4130,65004,1/26/2024,Stanford,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Stanford University, protesters displayed messages that included: ""From the river to the sea, Palestine will be free.""",
4131,65005,1/26/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at American University, protesters chanted, ""From the river to the sea, Palestine will be free.""",
4132,65006,1/26/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Illinois Chicago, protesters held signs with messages that included: ""There is blood on your hands"" with a Star of David replacing the ""A.""",
4133,65818,1/26/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"An employee at the University of Denver Hillel received a threatening antisemitic text message that included: ""I will not feel guilty sending you all back in time to die in the holocaust.""",
4134,63477,1/25/2024,Minneapolis,MN,Antisemitic Incident:Harassment,,,,Confidential.,
4135,63479,1/25/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"A Jewish employee was harassed by a customer, who called the employee ""terrorist"" and accused him of ""killing babies"" and ""causing 9/11.""",
4136,63482,1/25/2024,Pleasanton,CA,Antisemitic Incident:Vandalism,,,,Swastikas were drawn on a Jewish student's desk at a middle school.,
4137,63513,1/25/2024,Attleboro,MA,Antisemitic Incident:Harassment,,,,"A synagogue received a voice message from an individual who stated: ""You do realize by supporting genocide that means its ok for people to commit genocide against you... It's time to end Israel and all the Jews.""",
